frame,bbox_topleft_x,bbox_topleft_y,bbox_width,bbox_height,track_id
2104,572,76,89,68,1381
2105,572,76,89,69,1381
2106,572,76,89,70,1381
2107,572,76,89,71,1381
2108,571,73,89,68,1381
2109,571,72,89,66,1381
2110,570,72,89,64,1381
2111,571,71,89,63,1381
2112,572,75,89,66,1381
2113,571,72,89,65,1381
2114,571,72,90,64,1381
2115,571,72,90,63,1381
2116,571,72,90,63,1381
2117,571,72,90,63,1381
2118,570,73,90,64,1381
2119,570,73,90,64,1381
2120,570,73,89,64,1381
2121,571,73,89,64,1381
2122,571,73,88,64,1381
2123,571,73,88,65,1381
2124,571,73,88,64,1381
2125,571,73,88,64,1381
2126,571,73,88,64,1381
2127,571,73,87,64,1381
2128,571,73,87,64,1381
2129,571,73,87,64,1381
2130,571,73,87,64,1381
2131,571,73,87,64,1381
2132,571,73,87,64,1381
2133,571,72,87,64,1381
2134,571,72,87,64,1381
2135,571,72,87,64,1381
2136,572,72,87,63,1381
2137,572,72,87,63,1381
2138,572,72,87,63,1381
2139,572,72,87,63,1381
2140,572,72,87,63,1381
1413,870,110,41,35,1383
1414,870,110,41,35,1383
1416,907,911,506,154,1384
1417,907,882,517,179,1384
1418,914,857,510,201,1384
1419,925,826,500,226,1384
1420,931,798,482,249,1384
1421,943,766,461,267,1384
1422,951,734,440,277,1384
1423,962,701,419,285,1384
1424,973,670,404,290,1384
1425,975,640,389,290,1384
1426,980,613,373,289,1384
1427,984,589,360,285,1384
1428,988,567,349,282,1384
1429,994,549,337,275,1384
1430,994,530,329,271,1384
1431,995,516,319,262,1384
1432,998,500,308,255,1384
1433,1000,486,298,247,1384
1434,999,471,290,240,1384
1435,999,456,283,233,1384
1436,997,445,276,229,1384
1437,995,433,271,223,1384
1438,995,420,264,218,1384
1439,990,411,259,212,1384
1440,986,399,254,208,1384
1441,982,388,249,205,1384
1442,979,376,247,201,1384
1443,976,367,241,197,1384
1444,973,358,237,193,1384
1445,973,348,232,189,1384
1446,971,341,229,186,1384
1447,971,332,224,183,1384
1448,968,325,218,179,1384
1449,966,317,215,176,1384
1450,963,310,212,173,1384
1451,961,304,209,169,1384
1452,958,297,205,166,1384
1453,955,291,201,162,1384
1454,951,286,199,160,1384
1455,950,280,197,157,1384
1456,948,275,194,155,1384
1457,945,270,191,153,1384
1458,943,264,189,151,1384
1459,942,258,187,151,1384
1460,939,253,186,149,1384
1461,938,249,184,147,1384
1462,936,245,182,145,1384
1463,933,240,179,143,1384
1464,930,235,178,142,1384
1465,927,230,177,140,1384
1466,925,225,175,139,1384
1467,924,221,173,137,1384
1468,922,218,171,136,1384
1469,920,213,171,135,1384
1470,918,209,169,133,1384
1471,917,205,167,130,1384
1472,917,202,164,128,1384
1473,916,199,162,125,1384
1474,915,197,160,123,1384
1475,915,194,156,120,1384
1476,914,191,153,118,1384
1477,913,188,151,116,1384
1478,911,185,149,114,1384
1479,908,180,148,113,1384
1480,907,178,146,111,1384
1481,905,174,144,109,1384
1482,902,171,142,107,1384
1483,901,169,141,106,1384
1484,899,165,140,105,1384
1485,898,164,140,105,1384
1486,897,161,139,104,1384
1487,894,159,138,103,1384
1488,894,157,137,102,1384
1489,892,156,135,101,1384
1490,890,153,134,100,1384
1491,888,152,132,99,1384
1492,887,150,130,98,1384
1493,886,146,129,97,1384
1494,884,143,128,96,1384
1495,882,141,127,95,1384
1496,881,139,126,93,1384
1497,880,137,125,93,1384
1498,878,135,123,91,1384
1499,876,134,122,90,1384
1500,874,132,121,89,1384
1501,873,131,118,88,1384
1502,872,129,118,88,1384
1503,870,126,117,87,1384
1504,871,125,114,86,1384
1505,870,123,113,85,1384
1506,868,121,112,84,1384
1507,867,119,111,83,1384
1508,865,117,111,83,1384
1509,864,115,110,82,1384
1510,863,113,109,82,1384
1511,862,111,108,82,1384
1512,863,110,105,81,1384
1513,863,108,105,80,1384
1514,860,106,105,80,1384
1515,860,104,103,79,1384
1516,858,102,102,78,1384
1517,858,101,100,76,1384
1518,858,99,98,75,1384
1519,855,98,99,74,1384
1520,854,96,98,74,1384
1521,853,94,98,74,1384
1522,852,92,98,73,1384
1523,850,91,97,73,1384
1524,849,90,96,72,1384
1525,848,89,96,72,1384
1526,846,88,95,71,1384
1527,845,87,95,70,1384
1528,845,86,94,69,1384
1529,844,85,93,69,1384
1530,844,84,92,68,1384
1531,844,83,92,68,1384
1532,844,82,91,67,1384
1533,843,81,91,66,1384
1534,842,80,90,65,1384
1535,842,79,90,65,1384
1536,842,79,89,64,1384
1537,842,79,88,63,1384
1538,843,79,87,62,1384
1539,843,79,86,62,1384
1540,842,79,86,61,1384
1541,842,79,86,60,1384
1542,842,79,84,60,1384
1543,842,80,84,59,1384
1544,842,81,83,59,1384
1545,840,81,82,59,1384
1546,840,82,82,57,1384
1547,839,81,81,58,1384
1548,839,81,81,58,1384
1549,839,81,81,57,1384
1550,837,80,80,57,1384
1551,836,80,79,57,1384
1552,835,80,79,57,1384
1553,833,82,79,56,1384
1554,833,83,79,56,1384
1555,832,83,78,55,1384
1556,831,84,77,54,1384
1557,830,85,76,54,1384
1558,829,85,76,53,1384
1559,828,85,76,53,1384
1560,826,86,75,52,1384
1561,825,86,73,51,1384
1562,823,87,72,51,1384
1563,821,88,72,50,1384
1564,819,88,72,50,1384
1565,817,89,71,50,1384
1566,816,89,71,49,1384
1567,814,90,71,48,1384
1568,811,91,71,47,1384
1569,810,91,70,47,1384
1570,810,91,68,46,1384
1571,808,92,66,45,1384
1572,808,93,64,44,1384
1573,806,93,64,44,1384
1574,804,93,63,44,1384
1575,803,94,62,43,1384
1576,803,94,62,43,1384
1577,801,93,63,43,1384
1578,800,92,63,43,1384
1579,799,92,63,43,1384
1580,800,93,61,43,1384
1581,802,94,58,42,1384
1582,802,95,56,42,1384
1583,800,96,56,42,1384
1584,800,96,54,41,1384
1585,801,96,53,41,1384
1586,802,96,52,41,1384
1587,802,96,51,41,1384
1588,802,99,51,40,1384
1589,802,100,50,39,1384
1590,803,101,49,39,1384
1591,804,100,47,39,1384
1592,805,100,47,39,1384
1593,804,98,45,40,1384
1594,804,96,44,41,1384
1595,803,95,42,42,1384
1596,804,95,42,42,1384
1597,803,95,40,42,1384
1598,803,94,39,43,1384
1599,804,95,37,42,1384
1600,804,95,35,42,1384
1601,805,96,33,41,1384
1602,805,95,32,41,1384
1603,804,94,32,42,1384
1607,806,99,26,37,1384
1448,897,90,84,55,1390
1449,902,90,85,55,1390
1450,905,90,85,55,1390
1451,906,90,86,55,1390
1452,903,90,87,56,1390
1453,903,90,87,56,1390
1454,902,90,87,56,1390
1455,901,90,88,56,1390
1456,904,90,87,55,1390
1457,901,90,87,55,1390
1458,901,90,87,55,1390
1459,904,91,87,55,1390
1460,899,91,83,54,1390
1461,899,89,86,56,1390
1462,899,88,88,57,1390
1463,899,87,90,57,1390
1464,901,88,89,57,1390
1465,897,89,84,56,1390
1466,898,90,84,56,1390
1467,898,90,84,56,1390
1468,898,90,83,56,1390
1469,898,88,86,56,1390
1470,898,88,87,57,1390
1471,898,87,89,57,1390
1472,898,87,89,58,1390
1473,897,87,90,58,1390
1474,897,87,90,58,1390
1475,898,87,91,58,1390
1476,895,89,88,57,1390
1477,896,90,86,56,1390
1478,902,90,86,56,1390
1479,898,90,85,55,1390
1480,899,88,87,56,1390
1481,899,88,88,57,1390
1482,897,92,82,54,1390
1483,899,89,85,55,1390
1484,898,92,80,53,1390
1485,900,94,76,52,1390
1486,898,93,78,52,1390
1487,898,92,80,53,1390
1488,899,91,83,53,1390
1489,897,91,83,53,1390
1490,896,90,85,54,1390
1491,897,91,85,54,1390
1492,899,91,85,54,1390
1493,901,91,85,54,1390
1494,902,92,85,55,1390
1495,901,90,88,56,1390
1454,648,99,43,46,1391
1455,647,99,42,46,1391
1456,649,99,43,45,1391
1457,649,98,45,47,1391
1458,648,98,47,47,1391
1459,648,98,47,47,1391
1460,648,98,48,47,1391
1461,648,97,48,48,1391
1462,648,97,49,48,1391
1463,648,97,49,48,1391
1464,647,97,50,48,1391
1465,647,97,50,48,1391
1466,647,98,49,48,1391
1467,648,98,50,47,1391
1468,648,98,50,47,1391
1469,648,98,50,47,1391
1470,648,98,51,47,1391
1471,648,98,51,47,1391
1472,648,98,52,48,1391
1473,649,97,53,48,1391
1474,649,97,54,48,1391
1475,649,97,54,48,1391
1476,650,97,55,48,1391
1477,649,98,56,47,1391
1478,649,98,57,47,1391
1479,649,98,58,47,1391
1480,649,97,58,47,1391
1481,649,96,59,47,1391
1482,649,96,61,47,1391
1483,649,94,62,49,1391
1484,649,93,64,50,1391
1485,650,92,65,51,1391
1486,649,92,66,51,1391
1487,650,92,66,52,1391
1488,650,91,67,52,1391
1489,650,91,67,52,1391
1490,650,90,67,53,1391
1491,651,90,67,53,1391
1492,652,90,67,52,1391
1493,652,90,68,53,1391
1494,653,90,68,53,1391
1495,653,91,68,53,1391
1496,653,90,69,53,1391
1497,654,90,69,54,1391
1498,654,89,69,54,1391
1499,654,89,69,54,1391
1500,655,89,69,55,1391
1501,655,89,69,55,1391
1502,656,89,69,55,1391
1503,656,89,69,55,1391
1504,657,89,70,56,1391
1505,658,88,70,56,1391
1506,658,87,70,56,1391
1507,659,87,70,56,1391
1508,660,87,70,56,1391
1509,661,87,70,57,1391
1510,663,87,70,57,1391
1511,664,86,69,57,1391
1512,665,86,70,57,1391
1513,666,86,69,57,1391
1514,665,86,69,57,1391
1515,666,86,69,57,1391
1516,666,86,70,57,1391
1517,667,86,70,57,1391
1518,667,86,70,57,1391
1519,668,86,70,58,1391
1520,669,86,71,58,1391
1521,669,85,71,58,1391
1522,670,85,72,58,1391
1523,671,85,72,58,1391
1524,671,85,74,58,1391
1525,671,84,75,58,1391
1526,672,84,75,59,1391
1527,672,83,77,59,1391
1528,674,82,76,59,1391
1529,675,82,77,60,1391
1530,676,81,77,60,1391
1531,677,81,78,61,1391
1532,678,80,79,62,1391
1533,678,79,80,62,1391
1534,680,79,80,63,1391
1535,682,79,79,63,1391
1536,680,78,81,63,1391
1537,682,78,81,63,1391
1538,682,78,82,64,1391
1539,683,78,81,64,1391
1540,686,78,81,64,1391
1541,687,77,81,65,1391
1542,689,77,80,66,1391
1543,691,77,80,66,1391
1544,692,77,80,66,1391
1545,695,77,80,65,1391
1546,696,77,81,65,1391
1547,698,77,80,65,1391
1548,700,77,80,65,1391
1549,701,77,79,65,1391
1550,700,76,80,65,1391
1551,702,76,80,65,1391
1552,702,75,81,65,1391
1553,704,75,80,66,1391
1554,704,75,80,66,1391
1555,705,74,81,66,1391
1556,706,74,81,67,1391
1557,706,73,81,67,1391
1558,707,73,81,67,1391
1559,708,73,82,67,1391
1560,709,72,82,67,1391
1561,710,72,82,67,1391
1562,710,72,83,68,1391
1563,712,72,83,68,1391
1564,712,71,83,68,1391
1565,713,71,84,68,1391
1566,714,71,84,68,1391
1567,716,71,83,69,1391
1568,717,70,83,69,1391
1569,718,69,83,70,1391
1570,719,69,83,70,1391
1571,719,69,83,71,1391
1572,720,68,82,71,1391
1573,720,67,83,71,1391
1574,720,67,83,72,1391
1575,720,67,83,72,1391
1576,720,67,84,72,1391
1577,719,66,84,72,1391
1578,720,66,84,73,1391
1579,720,66,84,73,1391
1580,721,66,84,73,1391
1581,721,66,84,74,1391
1582,722,66,85,74,1391
1583,722,66,85,74,1391
1584,722,66,85,74,1391
1585,723,67,86,74,1391
1586,723,67,86,74,1391
1587,723,67,86,74,1391
1588,723,68,87,75,1391
1589,723,69,88,75,1391
1590,723,69,88,76,1391
1591,724,69,90,76,1391
1592,724,70,91,77,1391
1593,724,70,92,77,1391
1594,724,70,93,78,1391
1595,724,70,94,79,1391
1596,723,70,95,79,1391
1597,723,70,96,80,1391
1598,723,70,96,81,1391
1599,723,71,96,81,1391
1600,723,72,97,81,1391
1601,722,73,97,82,1391
1602,722,74,98,82,1391
1603,722,75,98,82,1391
1604,722,75,99,82,1391
1605,721,76,99,83,1391
1606,719,76,99,83,1391
1607,719,77,100,84,1391
1608,717,78,100,85,1391
1609,717,79,101,85,1391
1610,716,79,102,85,1391
1611,715,80,103,86,1391
1612,714,81,103,87,1391
1613,713,81,105,88,1391
1614,711,83,106,89,1391
1615,710,84,107,89,1391
1616,708,84,107,90,1391
1617,707,85,108,91,1391
1618,705,86,108,91,1391
1619,704,88,108,92,1391
1620,702,90,108,92,1391
1621,701,91,109,92,1391
1622,699,91,109,93,1391
1623,697,92,110,94,1391
1624,695,93,111,95,1391
1625,693,94,112,96,1391
1626,691,95,112,97,1391
1627,690,97,112,97,1391
1628,688,99,114,97,1391
1629,685,100,115,98,1391
1630,683,101,117,98,1391
1631,680,102,118,99,1391
1632,678,103,118,100,1391
1633,675,105,119,100,1391
1634,673,106,120,100,1391
1635,672,107,121,101,1391
1636,670,108,122,102,1391
1637,668,109,123,103,1391
1638,666,110,124,104,1391
1639,665,111,124,105,1391
1640,664,112,124,106,1391
1641,662,113,125,106,1391
1642,661,114,125,107,1391
1643,660,116,125,108,1391
1644,659,117,126,109,1391
1645,658,118,126,110,1391
1646,656,119,127,111,1391
1647,655,120,126,111,1391
1648,655,122,127,112,1391
1649,654,124,128,113,1391
1650,654,126,128,113,1391
1651,653,127,129,114,1391
1652,653,129,130,114,1391
1653,653,130,131,115,1391
1654,652,131,133,118,1391
1655,651,133,134,118,1391
1656,650,136,135,119,1391
1657,650,138,136,120,1391
1658,650,141,136,120,1391
1659,650,143,138,121,1391
1660,649,145,139,122,1391
1661,648,146,141,124,1391
1662,647,146,142,126,1391
1663,647,147,144,128,1391
1664,646,148,145,130,1391
1665,645,150,146,131,1391
1666,646,151,146,131,1391
1667,645,153,147,132,1391
1668,644,154,148,134,1391
1669,643,156,149,135,1391
1670,643,158,150,136,1391
1671,642,161,152,137,1391
1672,641,163,153,138,1391
1673,640,165,155,139,1391
1674,639,167,157,139,1391
1675,638,170,158,140,1391
1676,637,172,159,141,1391
1677,636,174,161,142,1391
1678,636,175,163,144,1391
1679,636,178,164,146,1391
1680,635,180,165,147,1391
1681,635,184,166,148,1391
1682,634,187,166,149,1391
1683,635,189,167,150,1391
1684,634,191,167,152,1391
1685,633,193,170,153,1391
1686,632,196,171,154,1391
1687,631,199,173,155,1391
1688,630,202,174,156,1391
1689,630,204,175,157,1391
1690,628,206,176,159,1391
1691,627,208,178,161,1391
1692,625,208,181,162,1391
1693,625,210,182,164,1391
1694,625,211,183,165,1391
1695,625,214,184,165,1391
1696,625,217,184,165,1391
1697,626,220,185,166,1391
1698,627,222,186,168,1391
1699,628,224,187,168,1391
1700,628,228,188,169,1391
1701,630,230,189,171,1391
1702,630,233,191,172,1391
1703,631,237,192,173,1391
1704,632,240,193,175,1391
1705,633,243,195,177,1391
1706,634,245,197,178,1391
1707,635,249,198,180,1391
1708,637,252,200,183,1391
1709,638,255,203,186,1391
1710,639,259,205,189,1391
1711,640,261,208,192,1391
1712,640,263,210,196,1391
1713,640,268,214,199,1391
1714,641,273,216,202,1391
1715,641,278,219,203,1391
1716,640,284,220,205,1391
1717,639,292,222,206,1391
1718,639,298,225,208,1391
1719,637,304,227,210,1391
1720,635,309,230,213,1391
1721,636,315,233,216,1391
1722,632,322,236,219,1391
1723,630,329,237,221,1391
1724,628,336,238,224,1391
1725,624,344,242,225,1391
1726,623,351,244,227,1391
1727,623,358,247,230,1391
1728,622,366,250,232,1391
1729,621,373,253,235,1391
1730,618,380,258,238,1391
1731,616,389,260,241,1391
1732,612,397,264,244,1391
1733,609,404,269,246,1391
1734,607,413,272,249,1391
1735,602,421,276,255,1391
1736,600,428,281,259,1391
1737,597,436,283,262,1391
1738,594,445,287,268,1391
1739,592,454,289,273,1391
1740,588,462,294,278,1391
1741,584,472,299,283,1391
1742,581,483,302,290,1391
1743,579,492,304,294,1391
1744,575,502,306,300,1391
1745,571,514,310,305,1391
1746,569,526,313,308,1391
1747,563,539,317,313,1391
1748,557,551,327,319,1391
1749,551,565,335,325,1391
1750,541,578,341,330,1391
1751,534,593,347,336,1391
1752,526,607,353,342,1391
1753,519,624,360,346,1391
1754,513,639,366,350,1391
1755,505,654,372,356,1391
1756,496,670,378,361,1391
1757,485,683,384,367,1391
1758,476,699,388,371,1391
1759,467,712,393,369,1391
1760,458,726,398,364,1391
1761,452,741,402,354,1391
1762,440,756,409,342,1391
1763,431,769,414,330,1391
1764,413,782,423,317,1391
1765,402,797,431,303,1391
1766,389,817,443,285,1391
1767,365,835,456,267,1391
1768,354,856,459,248,1391
1769,357,877,455,228,1391
1770,348,894,448,210,1391
1771,336,914,441,190,1391
1772,324,936,436,169,1391
1773,309,958,431,147,1391
1774,292,981,429,124,1391
1775,274,1008,444,96,1391
1458,883,108,42,37,1392
1459,883,109,42,36,1392
1460,883,108,42,37,1392
1461,877,107,47,38,1392
1462,880,107,45,38,1392
1463,882,108,44,37,1392
1491,899,97,120,127,1393
1492,897,103,118,121,1393
1493,892,91,120,120,1393
1494,891,88,119,116,1393
1495,893,99,116,110,1393
1496,899,105,109,102,1393
1497,901,109,105,97,1393
1501,905,99,91,87,1393
1502,902,99,89,85,1393
1503,903,89,89,77,1393
1504,904,86,88,72,1393
1505,894,92,86,74,1393
1506,906,90,82,72,1393
1507,906,88,82,71,1393
1508,898,91,82,67,1393
1509,902,89,84,64,1393
1510,907,88,83,63,1393
1511,909,88,82,62,1393
1512,908,88,80,61,1393
1513,898,90,82,59,1393
1536,869,76,113,73,1399
1541,695,40,106,51,1401
1542,711,40,110,51,1401
1543,729,41,111,49,1401
1544,749,43,103,45,1401
1545,772,45,98,43,1401
1546,789,45,97,43,1401
1547,806,45,96,44,1401
1548,903,91,78,53,1404
1549,916,93,68,49,1404
1550,921,93,65,48,1404
1553,900,94,82,51,1405
1554,886,91,89,52,1405
1555,887,93,76,48,1405
1556,886,93,68,46,1405
1557,888,92,63,45,1405
1558,888,93,61,45,1405
1559,889,94,57,44,1405
1560,888,95,56,44,1405
1561,888,95,55,44,1405
1562,888,95,54,44,1405
1563,889,95,54,44,1405
1564,890,94,53,44,1405
1565,889,94,54,45,1405
1566,889,96,54,44,1405
1567,889,96,53,44,1405
1568,890,96,52,44,1405
1569,890,96,52,44,1405
1570,891,96,51,44,1405
1571,891,96,51,44,1405
1572,891,96,50,44,1405
1573,891,96,50,44,1405
1574,892,96,50,44,1405
1575,891,96,50,44,1405
1576,891,97,50,44,1405
1577,891,96,50,44,1405
1578,886,96,54,44,1405
1579,888,96,53,45,1405
1580,889,96,53,45,1405
1581,889,96,52,45,1405
1582,888,96,52,45,1405
1583,886,96,53,45,1405
1584,890,95,52,45,1405
1585,891,95,52,45,1405
1586,888,95,53,46,1405
1587,887,95,54,46,1405
1588,886,94,55,47,1405
1589,887,94,55,47,1405
1590,886,94,55,47,1405
1591,887,94,55,47,1405
1592,887,94,55,47,1405
1593,887,94,55,47,1405
1594,887,94,55,47,1405
1595,887,94,55,47,1405
1596,887,94,55,47,1405
1597,888,94,55,47,1405
1598,887,94,55,47,1405
1599,887,94,56,47,1405
1600,887,94,56,47,1405
1601,883,93,59,48,1405
1602,880,93,61,48,1405
1603,884,94,59,47,1405
1604,881,94,61,48,1405
1605,879,94,63,47,1405
1606,884,94,61,47,1405
1607,879,96,56,46,1405
1608,885,95,55,46,1405
1609,887,95,55,47,1405
1610,888,95,55,47,1405
1611,888,95,55,47,1405
1612,888,95,55,47,1405
1613,887,95,55,47,1405
1614,887,95,56,47,1405
1615,886,96,57,47,1405
1616,886,96,57,46,1405
1617,886,97,58,46,1405
1618,885,97,58,46,1405
1619,885,98,58,46,1405
1620,885,98,58,45,1405
1621,885,98,58,45,1405
1622,886,97,57,45,1405
1623,886,97,57,45,1405
1624,886,97,57,45,1405
1625,887,97,56,45,1405
1626,888,97,55,45,1405
1627,889,97,54,45,1405
1628,889,97,53,45,1405
1629,889,97,53,45,1405
1630,890,96,52,45,1405
1631,890,96,53,45,1405
1632,889,96,53,45,1405
1633,889,95,53,45,1405
1634,889,95,53,46,1405
1635,890,95,53,46,1405
1636,890,96,52,46,1405
1637,889,96,53,46,1405
1638,888,96,53,46,1405
1639,888,95,54,46,1405
1640,887,96,55,46,1405
1641,888,96,55,46,1405
1642,887,96,55,46,1405
1643,887,96,55,46,1405
1644,884,97,56,46,1405
1645,882,98,57,46,1405
1646,881,98,58,46,1405
1647,880,97,59,46,1405
1648,879,97,61,47,1405
1649,879,96,63,47,1405
1650,877,97,63,47,1405
1651,880,96,64,48,1405
1652,880,96,64,49,1405
1653,880,96,65,50,1405
1654,879,98,64,51,1405
1655,878,98,63,53,1405
1656,878,97,63,53,1405
1657,877,96,65,54,1405
1658,883,95,68,56,1405
1552,908,92,52,50,1406
1553,914,93,45,48,1406
1554,917,92,48,49,1406
1555,918,94,42,47,1406
1556,918,92,45,49,1406
1557,917,91,46,50,1406
1558,916,91,46,51,1406
1559,915,90,46,51,1406
1560,911,88,58,55,1406
1561,908,87,66,57,1406
1562,918,88,63,56,1406
1563,921,89,64,55,1406
1564,924,89,62,55,1406
1554,833,85,161,57,1407
1554,899,100,33,42,1408
1555,907,100,32,42,1408
1556,911,98,32,43,1408
1557,905,98,33,43,1408
1558,905,97,34,44,1408
1562,916,92,40,50,1408
1563,915,91,42,50,1408
1564,915,92,40,50,1408
1565,916,91,42,50,1408
1566,916,93,39,50,1408
1567,916,93,37,49,1408
1568,917,93,36,49,1408
1569,917,93,35,49,1408
1570,917,93,34,48,1408
1571,918,94,34,48,1408
1572,918,93,33,48,1408
1573,917,94,33,48,1408
1574,916,94,33,48,1408
1575,916,93,33,48,1408
1576,914,94,35,48,1408
1580,914,94,35,48,1408
1581,913,94,37,49,1408
1582,912,94,39,49,1408
1583,910,94,38,48,1408
1584,913,94,37,49,1408
1585,915,93,36,49,1408
1586,913,93,38,49,1408
1587,912,93,39,49,1408
1588,911,93,41,50,1408
1589,912,92,39,50,1408
1590,913,93,38,50,1408
1591,913,93,37,50,1408
1592,914,93,37,50,1408
1593,914,93,36,50,1408
1594,915,93,36,50,1408
1595,915,92,36,50,1408
1596,916,92,35,50,1408
1597,917,92,35,50,1408
1598,917,91,34,50,1408
1599,916,92,34,50,1408
1600,915,92,35,50,1408
1601,911,92,36,50,1408
1602,913,92,36,50,1408
1603,914,93,35,50,1408
1604,911,93,36,49,1408
1605,910,93,36,49,1408
1606,913,93,36,49,1408
1607,902,93,41,49,1408
1608,909,93,39,49,1408
1609,911,93,38,49,1408
1610,913,93,37,49,1408
1611,914,94,37,49,1408
1612,914,94,36,49,1408
1613,914,94,36,49,1408
1614,914,94,36,49,1408
1615,913,94,36,49,1408
1616,913,95,37,49,1408
1617,913,95,37,49,1408
1618,912,95,38,49,1408
1619,913,95,38,49,1408
1620,917,95,37,49,1408
1621,914,95,37,49,1408
1622,914,95,37,49,1408
1623,914,94,36,49,1408
1624,914,95,35,49,1408
1625,915,95,35,49,1408
1626,915,94,34,48,1408
1627,915,94,34,48,1408
1628,916,94,33,48,1408
1629,917,94,33,48,1408
1630,916,94,33,48,1408
1631,915,93,34,48,1408
1632,915,93,34,49,1408
1633,915,93,34,49,1408
1634,914,93,34,49,1408
1635,914,93,34,49,1408
1636,914,93,34,49,1408
1637,915,93,34,49,1408
1638,914,94,35,49,1408
1639,914,94,35,49,1408
1640,914,94,35,49,1408
1641,914,94,35,49,1408
1642,914,95,36,50,1408
1643,914,95,35,49,1408
1644,910,95,36,49,1408
1648,905,91,68,55,1408
1649,901,90,76,56,1408
1650,896,91,81,56,1408
1651,900,88,86,57,1408
1561,869,94,47,47,1409
1562,871,95,44,46,1409
1563,872,94,41,45,1409
1564,874,96,39,44,1409
1565,874,96,40,44,1409
1566,874,98,39,43,1409
1567,874,101,48,42,1409
1568,876,102,48,41,1409
1569,875,101,50,41,1409
1570,873,101,51,41,1409
1571,869,102,59,41,1409
1572,873,104,56,40,1409
1564,772,84,226,60,1410
1565,773,84,228,59,1410
1566,772,84,229,59,1410
1567,770,84,232,59,1410
1568,764,84,242,59,1410
1569,755,85,259,59,1410
1575,806,96,124,43,1410
1567,920,905,538,162,1412
1568,926,875,541,184,1412
1569,940,849,526,205,1412
1570,949,819,513,230,1412
1571,955,793,495,253,1412
1572,963,766,475,275,1412
1573,964,737,459,294,1412
1574,967,704,440,306,1412
1575,973,671,424,313,1412
1576,977,640,407,319,1412
1577,982,608,395,320,1412
1578,979,584,383,318,1412
1579,980,561,372,315,1412
1580,978,539,364,312,1412
1581,972,519,353,308,1412
1582,971,500,344,302,1412
1583,969,484,336,295,1412
1584,966,466,327,290,1412
1585,968,454,315,280,1412
1586,962,441,307,272,1412
1587,961,428,297,264,1412
1588,959,415,288,256,1412
1589,955,404,280,250,1412
1590,956,392,272,243,1412
1591,951,381,266,239,1412
1592,946,370,261,233,1412
1593,946,359,256,229,1412
1594,943,350,251,224,1412
1595,945,341,245,219,1412
1596,941,331,240,214,1412
1597,939,323,237,211,1412
1598,937,314,234,207,1412
1599,935,306,230,203,1412
1600,934,298,226,200,1412
1601,933,290,223,197,1412
1602,935,283,220,195,1412
1603,934,276,218,192,1412
1604,934,269,215,189,1412
1605,935,263,211,186,1412
1606,935,258,208,184,1412
1607,935,253,205,181,1412
1608,936,248,202,179,1412
1609,936,244,199,176,1412
1610,936,241,196,173,1412
1611,937,236,194,170,1412
1612,937,233,191,167,1412
1613,938,229,188,166,1412
1614,937,225,185,164,1412
1615,939,221,183,162,1412
1616,939,216,181,159,1412
1617,939,211,180,158,1412
1618,938,207,179,157,1412
1619,937,203,176,155,1412
1620,936,200,175,153,1412
1621,935,195,174,151,1412
1622,935,192,171,149,1412
1623,934,188,170,148,1412
1624,932,185,167,147,1412
1625,931,181,165,145,1412
1626,930,177,163,143,1412
1627,929,173,162,141,1412
1628,928,169,161,140,1412
1629,926,166,159,139,1412
1630,925,162,158,137,1412
1631,923,158,157,136,1412
1632,923,156,154,133,1412
1633,922,154,151,131,1412
1634,920,153,149,128,1412
1635,918,151,147,125,1412
1636,917,149,144,124,1412
1637,916,148,142,121,1412
1638,914,146,141,119,1412
1639,913,145,140,118,1412
1640,911,144,138,117,1412
1641,910,142,135,115,1412
1642,909,142,133,113,1412
1643,907,139,133,111,1412
1644,904,136,133,110,1412
1645,903,134,131,109,1412
1646,901,131,130,108,1412
1647,899,129,130,107,1412
1648,898,126,127,106,1412
1649,896,123,125,105,1412
1650,895,121,123,104,1412
1651,894,120,122,103,1412
1652,892,119,120,101,1412
1653,889,119,119,99,1412
1654,889,118,116,97,1412
1655,888,117,114,95,1412
1656,886,115,112,95,1412
1657,884,112,111,94,1412
1658,883,110,109,94,1412
1659,882,108,109,94,1412
1660,880,106,109,93,1412
1661,879,104,108,93,1412
1662,877,102,107,93,1412
1663,877,101,104,92,1412
1664,876,98,101,91,1412
1665,876,98,99,89,1412
1666,875,98,97,87,1412
1667,873,96,97,87,1412
1668,872,95,97,86,1412
1669,871,92,97,86,1412
1670,870,89,97,85,1412
1671,869,88,97,85,1412
1672,868,86,97,84,1412
1673,866,85,97,83,1412
1674,865,84,97,83,1412
1675,864,83,97,82,1412
1676,863,82,95,82,1412
1677,863,82,93,81,1412
1678,862,81,92,80,1412
1679,860,81,92,79,1412
1680,859,80,91,79,1412
1681,858,80,90,78,1412
1682,858,79,90,77,1412
1683,857,78,89,76,1412
1684,856,77,88,75,1412
1685,856,76,88,75,1412
1686,857,75,88,74,1412
1687,856,75,88,74,1412
1688,856,74,88,73,1412
1689,856,73,88,73,1412
1690,855,72,87,73,1412
1691,855,72,87,73,1412
1692,854,71,86,73,1412
1693,854,71,85,72,1412
1694,853,71,84,72,1412
1695,853,71,82,71,1412
1696,852,72,81,71,1412
1697,852,72,81,70,1412
1698,852,72,81,70,1412
1699,851,72,80,69,1412
1700,851,73,79,69,1412
